Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Irradiance (W/m²),Wind Power (MW),Solar Power (MW),Thermal Power (MW),
03/07/24 2:00,16.76,70.55,4.57,500.00,0.24,5.00,260.00,
03/07/24 3:00,11.33,63.06,7.32,707.11,0.98,7.07,230.00,
03/07/24 4:00,6.72,30.56,4.23,866.03,0.19,8.66,260.00,
03/07/24 5:00,15.86,78.52,5.96,965.93,0.53,9.66,290.00,
03/07/24 6:00,4.28,85.51,7.30,1000.00,0.97,10.00,260.00,
03/07/24 7:00,-14.21,29.59,6.93,965.93,0.83,9.66,230.00,
03/07/24 8:00,19.37,54.18,4.65,866.03,0.25,8.66,260.00,
03/07/24 9:00,24.04,38.12,8.39,707.11,1.48,7.07,230.00,
03/07/24 10:00,-8.63,72.82,6.17,500.00,0.59,5.00,260.00,
03/07/24 11:00,4.90,70.51,7.49,258.82,1.05,2.59,290.00,
03/07/24 12:00,21.19,29.86,9.06,0.00,1.86,0.00,260.00,
03/07/24 13:00,35.57,81.39,8.24,0.00,1.40,0.00,290.00,
03/07/24 14:00,15.21,32.67,8.24,0.00,1.40,0.00,260.00,
03/07/24 15:00,7.72,75.81,6.39,0.00,0.65,0.00,230.00,
03/07/24 16:00,13.17,51.99,7.59,0.00,1.09,0.00,260.00,
03/07/24 17:00,28.75,42.98,6.43,0.00,0.66,0.00,230.00,
03/07/24 18:00,8.54,31.08,3.58,0.00,0.11,0.00,260.00,
03/07/24 19:00,7.01,31.73,6.61,0.00,0.72,0.00,230.00,
03/07/24 20:00,10.17,66.33,6.51,0.00,0.69,0.00,260.00,
03/07/24 21:00,5.47,58.53,7.17,0.00,0.92,0.00,230.00,
03/07/24 22:00,16.23,28.55,5.74,0.00,0.47,0.00,260.00,
03/07/24 23:00,31.25,27.89,4.48,0.00,0.22,0.00,290.00,
03/08/24 0:00,18.23,25.06,7.31,0.00,0.98,0.00,300.00,
03/08/24 1:00,12.48,72.06,3.37,258.82,0.10,2.59,270.00,
03/08/24 2:00,12.08,69.83,8.92,500.00,1.77,5.00,240.00,
03/08/24 3:00,-0.63,24.09,5.54,707.11,0.42,7.07,270.00,
03/08/24 4:00,23.83,59.22,6.49,866.03,0.68,8.66,240.00,
03/08/24 5:00,14.22,25.93,7.12,965.93,0.90,9.66,210.00,
03/08/24 6:00,13.20,83.26,7.18,1000.00,0.93,10.00,240.00,
03/08/24 7:00,46.93,83.50,3.18,965.93,0.08,9.66,270.00,
03/08/24 8:00,17.99,68.88,7.65,866.03,1.12,8.66,300.00,
03/08/24 9:00,7.48,84.83,6.61,707.11,0.72,7.07,270.00,
03/08/24 10:00,10.74,76.80,4.73,500.00,0.26,5.00,240.00,
03/08/24 11:00,26.48,78.00,4.50,258.82,0.23,2.59,210.00,
03/08/24 12:00,16.13,59.88,5.33,0.00,0.38,0.00,240.00,
03/08/24 13:00,0.62,41.42,3.40,0.00,0.10,0.00,270.00,
03/08/24 14:00,24.19,35.25,9.44,0.00,2.11,0.00,300.00,
03/08/24 15:00,8.32,42.90,8.97,0.00,1.81,0.00,270.00,
03/08/24 16:00,33.73,63.99,6.90,0.00,0.82,0.00,300.00,
03/08/24 17:00,25.80,32.09,5.55,0.00,0.43,0.00,270.00,
03/08/24 18:00,10.53,38.10,5.61,0.00,0.44,0.00,240.00,
03/08/24 19:00,27.81,52.76,7.52,0.00,1.06,0.00,270.00,
03/08/24 20:00,15.68,36.31,9.52,0.00,2.15,0.00,240.00,
03/08/24 21:00,23.53,61.21,4.86,0.00,0.29,0.00,210.00,
03/08/24 22:00,19.85,84.62,3.76,0.00,0.13,0.00,240.00,
03/08/24 23:00,6.54,72.37,9.10,0.00,1.88,0.00,270.00,
03/09/24 0:00,8.56,66.65,2.43,0.00,0.04,0.00,240.00,
03/09/24 1:00,25.30,60.79,3.98,258.82,0.16,2.59,210.00,
03/09/24 2:00,11.65,54.16,5.51,500.00,0.42,5.00,240.00,
03/09/24 3:00,10.96,33.06,2.88,707.11,0.06,7.07,210.00,
03/09/24 4:00,5.45,82.63,8.22,866.03,1.39,8.66,240.00,
03/09/24 5:00,19.24,37.40,7.71,965.93,1.15,9.66,210.00,
03/09/24 6:00,35.63,26.39,4.85,1000.00,0.29,10.00,240.00,
03/09/24 7:00,4.32,72.50,8.56,965.93,1.57,9.66,270.00,
03/09/24 8:00,15.24,32.29,8.90,866.03,1.76,8.66,240.00,
03/09/24 9:00,29.12,46.03,5.77,707.11,0.48,7.07,270.00,
03/09/24 10:00,14.20,21.98,5.10,500.00,0.33,5.00,240.00,
03/09/24 11:00,19.52,29.59,10.52,258.82,2.91,2.59,210.00,
03/09/24 12:00,4.38,32.12,7.44,0.00,1.03,0.00,240.00,
03/09/24 13:00,19.28,23.81,6.51,0.00,0.69,0.00,270.00,
03/09/24 14:00,13.13,65.97,8.73,0.00,1.66,0.00,240.00,
03/09/24 15:00,24.86,78.59,6.60,0.00,0.72,0.00,270.00,
03/09/24 16:00,26.87,46.13,4.99,0.00,0.31,0.00,240.00,
03/09/24 17:00,40.90,81.22,6.16,0.00,0.58,0.00,210.00,
03/09/24 18:00,20.80,34.93,8.08,0.00,1.32,0.00,240.00,
03/09/24 19:00,18.26,42.78,2.02,0.00,0.02,0.00,210.00,
03/09/24 20:00,16.94,30.55,5.42,0.00,0.40,0.00,240.00,
03/09/24 21:00,11.47,63.44,8.77,0.00,1.68,0.00,210.00,
03/09/24 22:00,18.38,49.39,4.98,0.00,0.31,0.00,180.00,
03/09/24 23:00,12.05,62.93,9.09,0.00,1.88,0.00,210.00,
03/10/24 0:00,16.68,73.32,8.83,0.00,1.72,0.00,240.00,
03/10/24 1:00,28.18,58.20,5.87,258.82,0.51,2.59,210.00,
03/10/24 2:00,4.93,63.93,4.86,500.00,0.29,5.00,240.00,
03/10/24 3:00,26.40,85.47,5.43,707.11,0.40,7.07,270.00,
03/10/24 4:00,28.17,40.93,11.33,866.03,3.64,8.66,240.00,
03/10/24 5:00,13.82,45.14,9.75,965.93,2.32,9.66,210.00,
03/10/24 6:00,-6.22,70.24,6.25,1000.00,0.61,10.00,240.00,
03/10/24 7:00,8.92,62.79,4.78,965.93,0.27,9.66,270.00,
03/10/24 8:00,27.97,32.50,6.23,866.03,0.61,8.66,240.00,
03/10/24 9:00,14.77,46.33,6.49,707.11,0.68,7.07,270.00,
03/10/24 10:00,5.01,52.75,3.51,500.00,0.11,5.00,240.00,
03/10/24 11:00,9.95,49.36,6.16,258.82,0.58,2.59,270.00,
03/10/24 12:00,23.41,32.48,8.64,0.00,1.62,0.00,240.00,
03/10/24 13:00,20.47,84.71,2.40,0.00,0.03,0.00,270.00,
03/10/24 14:00,12.61,73.36,7.65,0.00,1.12,0.00,240.00,
03/10/24 15:00,11.33,53.69,8.75,0.00,1.67,0.00,210.00,
03/10/24 16:00,11.08,67.60,4.88,0.00,0.29,0.00,240.00,
03/10/24 17:00,5.78,82.81,9.39,0.00,2.07,0.00,210.00,
03/10/24 18:00,31.15,29.53,4.62,0.00,0.25,0.00,240.00,
03/10/24 19:00,11.78,37.53,6.88,0.00,0.81,0.00,270.00,
03/10/24 20:00,27.17,57.99,5.39,0.00,0.39,0.00,240.00,
03/10/24 21:00,30.21,75.93,5.39,0.00,0.39,0.00,270.00,
03/10/24 22:00,24.98,22.54,4.77,0.00,0.27,0.00,300.00,
03/10/24 23:00,10.68,88.88,7.40,0.00,1.01,0.00,270.00,
03/11/24 0:00,19.04,51.84,7.70,0.00,1.14,0.00,240.00,
03/11/24 1:00,14.76,45.15,5.87,258.82,0.51,2.59,210.00,
03/11/24 2:00,5.96,40.49,3.28,500.00,0.09,5.00,240.00,
03/11/24 3:00,18.24,32.20,6.81,707.11,0.79,7.07,210.00,
03/11/24 4:00,3.21,75.41,6.84,866.03,0.80,8.66,180.00,
03/11/24 5:00,26.88,86.88,5.57,965.93,0.43,9.66,210.00,
03/11/24 6:00,10.35,48.96,9.73,1000.00,2.31,10.00,240.00,
03/11/24 7:00,17.01,86.67,2.87,965.93,0.06,9.66,210.00,
03/11/24 8:00,17.83,77.67,1.57,866.03,0.01,8.66,240.00,
03/11/24 9:00,12.41,53.67,4.54,707.11,0.23,7.07,210.00,
03/11/24 10:00,20.87,67.18,7.42,500.00,1.02,5.00,180.00,
03/11/24 11:00,10.25,50.45,3.89,258.82,0.15,2.59,210.00,
03/11/24 12:00,23.71,59.11,4.04,0.00,0.16,0.00,240.00,
03/11/24 13:00,1.54,24.06,7.90,0.00,1.23,0.00,210.00,
03/11/24 14:00,16.26,68.74,6.93,0.00,0.83,0.00,240.00,
03/11/24 15:00,34.39,23.70,6.75,0.00,0.77,0.00,270.00,
03/11/24 16:00,5.00,77.20,7.56,0.00,1.08,0.00,300.00,
03/11/24 17:00,8.22,77.75,5.15,0.00,0.34,0.00,270.00,
03/11/24 18:00,20.14,36.60,5.24,0.00,0.36,0.00,240.00,
03/11/24 19:00,16.80,42.66,7.62,0.00,1.11,0.00,210.00,
03/11/24 20:00,18.51,53.69,3.31,0.00,0.09,0.00,240.00,
03/11/24 21:00,19.89,61.77,1.71,0.00,0.01,0.00,210.00,
03/11/24 22:00,21.35,40.11,5.13,0.00,0.34,0.00,240.00,
03/11/24 23:00,26.10,61.47,7.86,0.00,1.21,0.00,270.00,
03/12/24 0:00,19.10,40.85,6.51,0.00,0.69,0.00,240.00,
03/12/24 1:00,12.59,23.88,7.71,258.82,1.15,2.59,210.00,
03/12/24 2:00,21.73,20.18,1.97,500.00,0.02,5.00,240.00,
03/12/24 3:00,34.00,27.08,6.63,707.11,0.73,7.07,270.00,
03/12/24 4:00,13.67,75.46,7.31,866.03,0.98,8.66,240.00,
03/12/24 5:00,5.25,87.30,3.30,965.93,0.09,9.66,270.00,
03/12/24 6:00,26.07,49.89,7.72,1000.00,1.15,10.00,240.00,
03/12/24 7:00,13.80,55.89,5.78,965.93,0.48,9.66,210.00,
03/12/24 8:00,-6.73,30.28,12.14,866.03,4.48,8.66,240.00,
03/12/24 9:00,23.47,58.57,1.65,707.11,0.01,7.07,210.00,
03/12/24 10:00,9.65,30.13,8.74,500.00,1.67,5.00,240.00,
03/12/24 11:00,14.09,62.79,5.21,258.82,0.35,2.59,270.00,
03/12/24 12:00,18.32,85.33,2.77,0.00,0.05,0.00,240.00,
03/12/24 13:00,16.90,33.70,4.95,0.00,0.30,0.00,270.00,
03/12/24 14:00,22.09,73.52,6.55,0.00,0.70,0.00,240.00,
03/12/24 15:00,10.65,21.65,8.07,0.00,1.32,0.00,270.00,
03/12/24 16:00,20.13,46.28,9.44,0.00,2.11,0.00,240.00,
03/12/24 17:00,12.40,27.75,8.84,0.00,1.73,0.00,210.00,
03/12/24 18:00,22.39,44.67,4.07,0.00,0.17,0.00,240.00,
03/12/24 19:00,21.15,32.15,8.26,0.00,1.41,0.00,210.00,
03/12/24 20:00,5.65,46.13,6.78,0.00,0.78,0.00,240.00,
03/12/24 21:00,25.86,49.23,4.69,0.00,0.26,0.00,270.00,
03/12/24 22:00,9.64,41.04,5.58,0.00,0.43,0.00,240.00,
03/12/24 23:00,23.08,65.96,4.58,0.00,0.24,0.00,270.00,
03/13/24 0:00,18.67,84.32,6.07,0.00,0.56,0.00,300.00,
03/13/24 1:00,33.38,48.04,4.54,258.82,0.23,2.59,270.00,
03/13/24 2:00,12.77,33.46,3.94,500.00,0.15,5.00,240.00,
03/13/24 3:00,11.51,38.95,6.96,707.11,0.84,7.07,270.00,
03/13/24 4:00,14.81,79.78,7.26,866.03,0.96,8.66,240.00,
03/13/24 5:00,11.97,60.01,5.62,965.93,0.44,9.66,210.00,
03/13/24 6:00,23.00,51.85,8.74,1000.00,1.67,10.00,240.00,
03/13/24 7:00,-1.16,30.47,5.48,965.93,0.41,9.66,270.00,
03/13/24 8:00,4.46,51.48,5.39,866.03,0.39,8.66,240.00,
03/13/24 9:00,4.32,39.49,7.32,707.11,0.98,7.07,270.00,
03/13/24 10:00,24.50,86.02,5.74,500.00,0.47,5.00,240.00,
03/13/24 11:00,32.11,81.88,6.17,258.82,0.59,2.59,270.00,
03/13/24 12:00,13.96,25.87,0.96,0.00,0.00,0.00,240.00,
03/13/24 13:00,13.31,56.17,6.03,0.00,0.55,0.00,270.00,
03/13/24 14:00,15.70,35.75,2.35,0.00,0.03,0.00,240.00,
03/13/24 15:00,26.62,48.75,3.56,0.00,0.11,0.00,270.00,
03/13/24 16:00,5.73,81.38,3.33,0.00,0.09,0.00,300.00,
03/13/24 17:00,17.38,56.93,3.91,0.00,0.15,0.00,270.00,
03/13/24 18:00,24.75,43.40,4.90,0.00,0.29,0.00,240.00,
03/13/24 19:00,20.01,34.55,5.03,0.00,0.32,0.00,270.00,
03/13/24 20:00,16.90,76.02,7.33,0.00,0.98,0.00,240.00,
03/13/24 21:00,25.01,63.72,6.44,0.00,0.67,0.00,270.00,
03/13/24 22:00,-12.03,52.76,2.20,0.00,0.03,0.00,240.00,
03/13/24 23:00,21.78,35.22,6.17,0.00,0.59,0.00,270.00,
03/14/24 0:00,8.46,43.40,6.64,0.00,0.73,0.00,240.00,
03/14/24 1:00,-3.31,87.19,5.34,258.82,0.38,2.59,210.00,
03/14/24 2:00,20.11,56.41,5.88,500.00,0.51,5.00,240.00,
03/14/24 3:00,28.74,48.05,6.38,707.11,0.65,7.07,270.00,
03/14/24 4:00,13.63,56.50,7.53,866.03,1.07,8.66,300.00,
03/14/24 5:00,24.53,74.53,2.85,965.93,0.06,9.66,270.00,
03/14/24 6:00,31.12,43.81,5.51,1000.00,0.42,10.00,240.00,
03/14/24 7:00,28.15,32.51,9.02,965.93,1.83,9.66,210.00,
03/14/24 8:00,31.40,60.95,8.83,866.03,1.72,8.66,180.00,
03/14/24 9:00,22.42,66.56,7.70,707.11,1.14,7.07,210.00,
03/14/24 10:00,15.75,69.89,7.07,500.00,0.88,5.00,240.00,
03/14/24 11:00,-1.02,81.74,9.31,258.82,2.02,2.59,270.00,
03/14/24 12:00,12.54,45.98,9.84,0.00,2.38,0.00,240.00,
03/14/24 13:00,6.57,25.27,5.74,0.00,0.47,0.00,270.00,
03/14/24 14:00,36.71,87.08,4.06,0.00,0.17,0.00,240.00,
03/14/24 15:00,13.24,50.45,5.46,0.00,0.41,0.00,270.00,
03/14/24 16:00,16.23,63.63,12.19,0.00,4.53,0.00,240.00,
03/14/24 17:00,20.51,66.64,2.86,0.00,0.06,0.00,270.00,
03/14/24 18:00,15.44,58.26,5.06,0.00,0.32,0.00,240.00,
03/14/24 19:00,31.95,34.37,3.17,0.00,0.08,0.00,270.00,
03/14/24 20:00,8.77,72.86,6.25,0.00,0.61,0.00,240.00,
03/14/24 21:00,16.95,76.26,3.59,0.00,0.12,0.00,270.00,
03/14/24 22:00,7.58,58.71,5.78,0.00,0.48,0.00,240.00,
03/14/24 23:00,1.80,54.20,2.10,0.00,0.02,0.00,210.00,
03/15/24 0:00,8.88,27.98,7.24,0.00,0.95,0.00,240.00,
03/15/24 1:00,14.63,25.88,8.44,258.82,1.51,2.59,270.00,
03/15/24 2:00,10.71,43.77,5.23,500.00,0.36,5.00,240.00,
03/15/24 3:00,8.08,41.76,5.73,707.11,0.47,7.07,210.00,
03/15/24 4:00,0.94,86.76,5.67,866.03,0.46,8.66,240.00,
03/15/24 5:00,14.17,74.85,6.36,965.93,0.64,9.66,210.00,
03/15/24 6:00,-0.05,66.19,5.92,1000.00,0.52,10.00,240.00,
03/15/24 7:00,22.60,56.24,7.54,965.93,1.07,9.66,210.00,
03/15/24 8:00,15.82,31.72,8.47,866.03,1.52,8.66,240.00,
03/15/24 9:00,0.42,88.49,4.37,707.11,0.21,7.07,210.00,
03/15/24 10:00,11.91,46.25,5.38,500.00,0.39,5.00,240.00,
03/15/24 11:00,7.48,27.48,7.80,258.82,1.19,2.59,270.00,
03/15/24 12:00,18.19,54.57,3.16,0.00,0.08,0.00,300.00,
03/15/24 13:00,28.40,81.18,2.06,0.00,0.02,0.00,270.00,
03/15/24 14:00,-3.75,82.11,6.45,0.00,0.67,0.00,240.00,
03/15/24 15:00,16.15,20.77,6.99,0.00,0.85,0.00,270.00,
03/15/24 16:00,13.40,82.04,4.56,0.00,0.24,0.00,240.00,
03/15/24 17:00,21.71,39.00,4.84,0.00,0.28,0.00,270.00,
03/15/24 18:00,17.13,22.73,4.48,0.00,0.22,0.00,240.00,
03/15/24 19:00,7.48,79.35,4.27,0.00,0.19,0.00,270.00,
03/15/24 20:00,11.81,80.47,7.39,0.00,1.01,0.00,240.00,
03/15/24 21:00,7.04,61.74,3.64,0.00,0.12,0.00,210.00,
03/15/24 22:00,25.76,60.21,5.47,0.00,0.41,0.00,240.00,
03/15/24 23:00,15.21,76.92,4.19,0.00,0.18,0.00,270.00,
03/16/24 0:00,34.01,75.04,3.09,0.00,0.07,0.00,240.00,
03/16/24 1:00,14.39,82.31,7.74,258.82,1.16,2.59,270.00,
03/16/24 2:00,7.92,58.69,4.96,500.00,0.31,5.00,240.00,
03/16/24 3:00,-0.14,87.74,6.38,707.11,0.65,7.07,270.00,
03/16/24 4:00,-3.03,89.73,2.98,866.03,0.07,8.66,240.00,
03/16/24 5:00,-0.84,28.16,4.52,965.93,0.23,9.66,210.00,
03/16/24 6:00,17.67,79.47,7.51,1000.00,1.06,10.00,240.00,
03/16/24 7:00,20.09,54.99,11.17,965.93,3.49,9.66,270.00,
03/16/24 8:00,-0.81,47.13,2.05,866.03,0.02,8.66,240.00,
03/16/24 9:00,23.95,62.92,5.60,707.11,0.44,7.07,270.00,
03/16/24 10:00,10.17,23.92,6.82,500.00,0.79,5.00,240.00,
03/16/24 11:00,16.47,55.45,4.77,258.82,0.27,2.59,270.00,
03/16/24 12:00,31.12,80.96,7.70,0.00,1.14,0.00,240.00,
03/16/24 13:00,23.97,34.94,4.27,0.00,0.19,0.00,270.00,
03/16/24 14:00,12.31,49.85,6.31,0.00,0.63,0.00,240.00,
03/16/24 15:00,6.09,85.76,4.96,0.00,0.30,0.00,210.00,
03/16/24 16:00,-6.52,50.00,8.44,0.00,1.50,0.00,240.00,
03/16/24 17:00,7.81,45.09,4.65,0.00,0.25,0.00,270.00,
03/16/24 18:00,12.89,50.84,5.30,0.00,0.37,0.00,240.00,
03/16/24 19:00,5.13,56.36,7.89,0.00,1.23,0.00,270.00,
03/16/24 20:00,13.69,64.24,3.94,0.00,0.15,0.00,240.00,
03/16/24 21:00,15.77,76.05,6.14,0.00,0.58,0.00,210.00,
03/16/24 22:00,12.75,51.65,2.35,0.00,0.03,0.00,240.00,
03/16/24 23:00,8.50,77.22,3.82,0.00,0.14,0.00,210.00,
03/17/24 0:00,16.69,57.36,6.76,0.00,0.77,0.00,240.00,
03/17/24 1:00,19.42,43.69,4.02,258.82,0.16,2.59,270.00,
03/17/24 2:00,4.10,66.06,4.91,500.00,0.30,5.00,300.00,
03/17/24 3:00,29.11,70.24,6.99,707.11,0.85,7.07,270.00,
03/17/24 4:00,14.01,59.06,4.84,866.03,0.28,8.66,240.00,
03/17/24 5:00,15.19,23.96,7.65,965.93,1.12,9.66,210.00,
03/17/24 6:00,22.08,31.89,6.43,1000.00,0.67,10.00,240.00,
03/17/24 7:00,17.33,39.97,6.87,965.93,0.81,9.66,210.00,
03/17/24 8:00,24.53,39.78,8.48,866.03,1.53,8.66,180.00,
03/17/24 9:00,17.87,67.14,6.64,707.11,0.73,7.07,210.00,
03/17/24 10:00,8.88,21.28,9.08,500.00,1.87,5.00,240.00,
03/17/24 11:00,18.62,72.90,7.82,258.82,1.20,2.59,210.00,
03/17/24 12:00,3.56,38.57,4.95,0.00,0.30,0.00,240.00,
03/17/24 13:00,16.09,41.70,8.59,0.00,1.58,0.00,210.00,
03/17/24 14:00,14.67,56.95,6.53,0.00,0.70,0.00,240.00,
03/17/24 15:00,12.92,35.11,5.21,0.00,0.35,0.00,270.00,
03/17/24 16:00,13.71,81.91,6.56,0.00,0.70,0.00,240.00,
03/17/24 17:00,-3.82,25.98,8.22,0.00,1.39,0.00,270.00,
03/17/24 18:00,9.51,51.11,6.91,0.00,0.82,0.00,240.00,
03/17/24 19:00,15.93,79.46,9.64,0.00,2.24,0.00,270.00,
03/17/24 20:00,16.60,63.11,8.17,0.00,1.36,0.00,300.00,
03/17/24 21:00,4.72,40.46,7.05,0.00,0.87,0.00,270.00,
03/17/24 22:00,27.66,49.45,3.95,0.00,0.15,0.00,240.00,
03/17/24 23:00,6.34,69.47,5.64,0.00,0.45,0.00,210.00,
03/18/24 0:00,24.69,88.13,6.14,0.00,0.58,0.00,240.00,
03/18/24 1:00,19.27,82.52,7.39,258.82,1.01,2.59,270.00,
03/18/24 2:00,8.54,43.97,7.27,500.00,0.96,5.00,240.00,
03/18/24 3:00,32.75,89.87,6.34,707.11,0.64,7.07,210.00,
03/18/24 4:00,3.06,20.25,6.24,866.03,0.61,8.66,240.00,
03/18/24 5:00,24.19,21.93,7.44,965.93,1.03,9.66,270.00,
03/18/24 6:00,25.01,77.67,4.28,1000.00,0.20,10.00,240.00,
03/18/24 7:00,8.29,33.96,9.39,965.93,2.07,9.66,270.00,
03/18/24 8:00,28.92,24.25,1.91,866.03,0.02,8.66,240.00,
03/18/24 9:00,12.50,36.60,8.91,707.11,1.77,7.07,270.00,
03/18/24 10:00,17.89,49.83,5.91,500.00,0.52,5.00,240.00,
03/18/24 11:00,17.60,71.14,8.01,258.82,1.28,2.59,270.00,
03/18/24 12:00,13.66,63.70,6.73,0.00,0.76,0.00,240.00,
03/18/24 13:00,23.11,36.63,6.69,0.00,0.75,0.00,270.00,
03/18/24 14:00,22.93,55.23,7.11,0.00,0.90,0.00,240.00,
03/18/24 15:00,-2.49,84.83,7.62,0.00,1.11,0.00,210.00,
03/18/24 16:00,28.04,77.05,5.34,0.00,0.38,0.00,240.00,
03/18/24 17:00,-1.62,42.62,8.07,0.00,1.31,0.00,270.00,
03/18/24 18:00,25.33,88.76,3.83,0.00,0.14,0.00,240.00,
03/18/24 19:00,26.27,69.60,5.99,0.00,0.54,0.00,270.00,
03/18/24 20:00,4.09,24.37,7.67,0.00,1.13,0.00,240.00,
03/18/24 21:00,10.89,22.46,7.99,0.00,1.28,0.00,270.00,
03/18/24 22:00,3.94,31.79,6.92,0.00,0.83,0.00,240.00,
03/18/24 23:00,12.85,70.95,5.21,0.00,0.35,0.00,210.00,
03/19/24 0:00,11.92,32.86,7.79,0.00,1.18,0.00,240.00,
03/19/24 1:00,22.80,55.80,4.66,258.82,0.25,2.59,270.00,
03/19/24 2:00,28.10,26.53,9.50,500.00,2.15,5.00,240.00,
03/19/24 3:00,28.96,84.46,5.83,707.11,0.50,7.07,270.00,
03/19/24 4:00,9.38,44.08,2.92,866.03,0.06,8.66,240.00,
03/19/24 5:00,12.91,83.57,3.61,965.93,0.12,9.66,210.00,
03/19/24 6:00,-1.83,86.14,6.09,1000.00,0.56,10.00,240.00,
03/19/24 7:00,6.94,20.43,6.28,965.93,0.62,9.66,210.00,
03/19/24 8:00,24.65,52.49,9.94,866.03,2.45,8.66,240.00,
03/19/24 9:00,31.16,21.73,3.92,707.11,0.15,7.07,270.00,
03/19/24 10:00,2.66,83.61,6.08,500.00,0.56,5.00,240.00,
03/19/24 11:00,9.08,56.29,3.88,258.82,0.15,2.59,210.00,
03/19/24 12:00,14.74,25.25,5.01,0.00,0.32,0.00,240.00,
03/19/24 13:00,17.80,27.72,9.37,0.00,2.06,0.00,210.00,
03/19/24 14:00,6.90,46.85,3.73,0.00,0.13,0.00,240.00,
03/19/24 15:00,19.24,85.82,7.17,0.00,0.92,0.00,270.00,
03/19/24 16:00,10.26,68.50,6.79,0.00,0.78,0.00,300.00,
03/19/24 17:00,14.86,80.73,5.95,0.00,0.53,0.00,270.00,
03/19/24 18:00,20.46,45.65,7.04,0.00,0.87,0.00,240.00,
03/19/24 19:00,15.06,23.02,3.68,0.00,0.12,0.00,270.00,
03/19/24 20:00,10.64,88.20,9.31,0.00,2.02,0.00,240.00,
03/19/24 21:00,13.90,21.20,9.85,0.00,2.39,0.00,270.00,
03/19/24 22:00,14.12,86.34,6.09,0.00,0.57,0.00,300.00,
03/19/24 23:00,11.30,45.81,10.85,0.00,3.19,0.00,270.00,
03/20/24 0:00,12.41,20.71,5.20,0.00,0.35,0.00,300.00,
03/20/24 1:00,30.99,68.24,6.80,258.82,0.79,2.59,270.00,
03/20/24 2:00,20.61,88.64,8.86,500.00,1.74,5.00,240.00,
03/20/24 3:00,12.05,87.59,5.08,707.11,0.33,7.07,210.00,
03/20/24 4:00,21.97,31.27,3.24,866.03,0.08,8.66,240.00,
03/20/24 5:00,11.66,32.69,2.78,965.93,0.05,9.66,270.00,
03/20/24 6:00,26.73,59.59,10.12,1000.00,2.59,10.00,240.00,
03/20/24 7:00,18.70,64.61,4.94,965.93,0.30,9.66,210.00,
03/20/24 8:00,13.93,71.76,5.63,866.03,0.45,8.66,240.00,
03/20/24 9:00,19.48,32.67,3.77,707.11,0.13,7.07,270.00,
03/20/24 10:00,-0.71,87.13,7.90,500.00,1.23,5.00,240.00,
03/20/24 11:00,3.73,64.71,4.44,258.82,0.22,2.59,270.00,
03/20/24 12:00,3.06,79.29,5.02,0.00,0.32,0.00,240.00,
03/20/24 13:00,16.43,57.80,6.60,0.00,0.72,0.00,270.00,
03/20/24 14:00,32.33,49.00,3.87,0.00,0.15,0.00,240.00,
03/20/24 15:00,37.31,88.40,5.64,0.00,0.45,0.00,270.00,
03/20/24 16:00,21.38,60.75,8.80,0.00,1.71,0.00,240.00,
03/20/24 17:00,20.01,80.68,6.86,0.00,0.81,0.00,210.00,
03/20/24 18:00,-3.01,86.73,6.26,0.00,0.61,0.00,240.00,
03/20/24 19:00,9.57,67.27,6.43,0.00,0.66,0.00,270.00,
03/20/24 20:00,7.12,58.43,5.22,0.00,0.36,0.00,240.00,
03/20/24 21:00,8.79,20.25,9.99,0.00,2.49,0.00,270.00,
03/20/24 22:00,13.32,22.80,4.38,0.00,0.21,0.00,240.00,
03/20/24 23:00,10.28,34.06,6.42,0.00,0.66,0.00,270.00,
03/21/24 0:00,-4.79,33.02,6.23,0.00,0.60,0.00,240.00,
03/21/24 1:00,22.48,37.83,8.02,258.82,1.29,2.59,270.00,
03/21/24 2:00,4.27,41.35,8.21,500.00,1.38,5.00,240.00,
03/21/24 3:00,17.39,45.20,5.94,707.11,0.52,7.07,270.00,
03/21/24 4:00,35.74,49.44,6.58,866.03,0.71,8.66,240.00,
03/21/24 5:00,5.81,26.92,6.66,965.93,0.74,9.66,270.00,
03/21/24 6:00,-10.30,22.97,1.46,1000.00,0.01,10.00,240.00,
03/21/24 7:00,12.14,67.18,2.82,965.93,0.06,9.66,210.00,
03/21/24 8:00,26.01,57.61,4.79,866.03,0.27,8.66,240.00,
03/21/24 9:00,34.58,51.09,4.88,707.11,0.29,7.07,270.00,
03/21/24 10:00,2.70,64.41,3.60,500.00,0.12,5.00,240.00,
03/21/24 11:00,19.97,77.94,7.50,258.82,1.05,2.59,210.00,
03/21/24 12:00,10.35,49.94,6.00,0.00,0.54,0.00,240.00,
03/21/24 13:00,13.94,64.88,5.57,0.00,0.43,0.00,270.00,
03/21/24 14:00,41.44,86.75,3.49,0.00,0.11,0.00,240.00,
03/21/24 15:00,-0.03,78.77,5.91,0.00,0.52,0.00,270.00,
03/21/24 16:00,17.54,49.82,0.75,0.00,0.00,0.00,240.00,
03/21/24 17:00,19.68,65.13,5.67,0.00,0.46,0.00,210.00,
03/21/24 18:00,25.86,32.39,6.13,0.00,0.57,0.00,240.00,
03/21/24 19:00,15.98,59.24,6.48,0.00,0.68,0.00,210.00,
03/21/24 20:00,18.08,88.69,2.87,0.00,0.06,0.00,240.00,
03/21/24 21:00,11.08,56.28,6.45,0.00,0.67,0.00,270.00,
